date,brand_id,brand,image_url,city_name,sku_id,sku_name,category_id,category_name,sub_category_id,sub_category_name,est_qty_sold,est_sales_sp,est_sales_mrp,listed_ds_count,ds_count,in_stock_count,wt_osa,wt_osa_ls,mrp,sp,discount
2025-03-19,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mysore,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,3,279,297,5,5,5,1,1,99,93,0.060606060606060608
2025-03-04,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mysore,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,1,93,99,4,5,4,0.8,1,99,93,0.060606060606060608
2025-03-09,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mysore,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,5,465,495,5,5,5,1,1,99,93,0.060606060606060608
2025-03-06,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Chandigarh,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,2,186,198,9,9,9,1,1,99,93,0.060606060606060608
2025-03-20,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Chandigarh,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,12,1116,1188,9,9,9,1,1,99,93,0.060606060606060608
2025-03-24,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Kharar,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,2,186,198,6,6,6,1,1,99,93,0.060606060606060608
2025-03-04,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Kharar,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,2,186,198,6,6,6,1,1,99,93,0.060606060606060608
2025-03-23,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Amravati,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-27,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Amravati,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-01,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Amravati,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-30,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Amravati,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-03,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Amravati,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-04,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Amravati,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-09,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Amravati,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-21,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Saharanpur,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-25,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Saharanpur,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-23,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Saharanpur,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-18,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Saharanpur,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-01,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Saharanpur,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,0,0,0,99,93,0.060606060606060608
2025-03-24,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Saharanpur,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-19,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Saharanpur,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-22,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Saharanpur,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-31,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Saharanpur,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-25,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Aligarh,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-23,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Aligarh,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,1,93,99,1,1,1,1,1,99,93,0.060606060606060608
2025-03-12,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Aligarh,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,1,93,99,1,1,1,1,1,99,93,0.060606060606060608
2025-03-18,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Aligarh,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-30,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Aligarh,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-31,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Aligarh,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,3,279,297,1,1,1,1,1,99,93,0.060606060606060608
2025-03-23,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Barabanki,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-01,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Barabanki,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,0,0,0,99,93,0.060606060606060608
2025-03-08,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Barabanki,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-04,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Barabanki,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-09,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Barabanki,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-12,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Muzaffarnagar,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-07,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Muzaffarnagar,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-24,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Muzaffarnagar,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-31,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Muzaffarnagar,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-21,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Bharuch,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-25,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Bharuch,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-30,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Bharuch,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-21,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Ambala,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-25,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Ambala,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-06,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Ambala,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-13,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Ambala,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,1,93,99,1,1,1,1,1,99,93,0.060606060606060608
2025-03-20,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Jalandhar,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,7,7,7,1,1,99,93,0.060606060606060608
2025-03-01,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Jalandhar,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,2,186,198,6,7,6,0.8571428571428571,1,99,93,0.060606060606060608
2025-03-27,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Tiruchirapalli,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,1,93,99,1,1,1,1,1,99,93,0.060606060606060608
2025-03-09,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Tiruchirapalli,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-29,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Dharwad,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-23,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Dharwad,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-12,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Dharwad,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-18,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Dharwad,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-24,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Dharwad,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-19,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Dharwad,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-12,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Sonipat,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,4,372,396,3,3,2,0.66666666666666663,0.66666666666666663,99,93,0.060606060606060608
2025-03-03,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Sonipat,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,2,3,2,0.66666666666666663,1,99,93,0.060606060606060608
2025-03-09,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Sonipat,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,1,93,99,3,3,3,1,1,99,93,0.060606060606060608
2025-03-29,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Udupi,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-12,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Udupi,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-18,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Udupi,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-28,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Udupi,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-09,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Udupi,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,1,93,99,1,1,1,1,1,99,93,0.060606060606060608
2025-03-20,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Ludhiana,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,1,93,99,7,8,7,0.875,1,99,93,0.060606060606060608
2025-03-09,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Ludhiana,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,7,651,693,8,8,8,1,1,99,93,0.060606060606060608
2025-03-24,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Belgaum,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,2,2,2,1,1,99,93,0.060606060606060608
2025-03-30,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Belgaum,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,2,2,2,1,1,99,93,0.060606060606060608
2025-03-28,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Belgaum,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,2,2,2,1,1,99,93,0.060606060606060608
2025-03-03,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Belgaum,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,2,2,2,1,1,99,93,0.060606060606060608
2025-03-09,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Belgaum,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,2,186,198,2,2,2,1,1,99,93,0.060606060606060608
2025-03-04,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Belgaum,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,1,93,99,2,2,2,1,1,99,93,0.060606060606060608
2025-03-19,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Belgaum,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,1,93,99,2,2,2,1,1,99,93,0.060606060606060608
2025-03-01,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Ghaziabad,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,25,2325,2475,23,25,19,0.76,0.82608695652173914,99,93,0.060606060606060608
2025-03-13,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mysore,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,11,1023,1089,5,5,5,1,1,99,93,0.060606060606060608
2025-03-18,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Thrissur,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-28,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Thrissur,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
